exp_group,user_id,likes,views,ctr
Control,32397,21,102,0.2058823529411764
Test,137341,9,75,0.12
Test,18069,6,79,0.0759493670886076
Control,112157,14,72,0.1944444444444444
Control,32147,0,10,0.0
Test,117553,12,33,0.3636363636363636
Test,125676,4,38,0.1052631578947368
Test,117479,3,8,0.375
Control,6316,1,9,0.1111111111111111
Control,14705,27,74,0.3648648648648648
Test,125248,17,45,0.3777777777777777
Control,6522,14,87,0.160919540229885
Control,122933,34,119,0.2857142857142857
Test,12292,1,19,0.0526315789473684
Test,4569,4,46,0.0869565217391304
Control,11017,6,38,0.1578947368421052
Control,123015,2,4,0.5
Control,123217,14,57,0.2456140350877192
Control,123801,14,40,0.35
Control,10405,5,30,0.1666666666666666
Test,12926,1,10,0.1
Control,123471,17,132,0.1287878787878787
Control,28303,7,83,0.0843373493975903
Control,107777,10,42,0.238095238095238
Test,133247,26,200,0.13
Control,20306,19,39,0.4871794871794871
Test,21897,6,57,0.1052631578947368
Control,135844,24,94,0.2553191489361702
Test,29926,22,105,0.2095238095238095
Test,30254,37,119,0.3109243697478991
Test,22053,25,62,0.4032258064516129
Test,30712,39,104,0.375
Control,117868,11,30,0.3666666666666666
Test,128700,10,24,0.4166666666666667
Control,10075,9,37,0.2432432432432432
Test,7563,4,37,0.1081081081081081
Control,118642,4,20,0.2
Test,128116,48,98,0.4897959183673469
Test,120091,6,62,0.0967741935483871
Control,33478,27,121,0.2231404958677686
Test,132603,11,129,0.0852713178294573
Test,22541,14,174,0.0804597701149425
Control,24597,6,47,0.1276595744680851
Test,110628,8,27,0.2962962962962963
Test,31658,47,112,0.4196428571428571
Test,23237,56,145,0.3862068965517241
Test,23457,12,116,0.1034482758620689
Test,31438,48,131,0.366412213740458
Test,132915,8,19,0.4210526315789473
Control,138728,17,57,0.2982456140350877
Test,132993,1,11,0.0909090909090909
Control,16556,16,74,0.2162162162162162
Control,3930,5,40,0.125
Test,122731,5,71,0.0704225352112676
Test,13550,23,73,0.3150684931506849
Test,5505,5,70,0.0714285714285714
Test,122383,8,22,0.3636363636363636
Control,116144,9,49,0.1836734693877551
Control,11563,6,22,0.2727272727272727
Control,116600,18,127,0.1417322834645669
Test,14146,10,110,0.0909090909090909
Control,116398,9,55,0.1636363636363636
Control,19054,4,35,0.1142857142857142
Test,134183,18,34,0.5294117647058824
Test,29146,3,33,0.0909090909090909
Control,137002,4,26,0.1538461538461538
Control,136674,52,144,0.3611111111111111
Control,26655,39,102,0.3823529411764705
Test,29458,26,90,0.2888888888888888
Control,136244,19,130,0.1461538461538461
Control,18452,10,67,0.1492537313432835
Test,21419,3,38,0.0789473684210526
Test,14524,6,60,0.1
Test,119535,1,10,0.1
Control,734,13,49,0.2653061224489796
Control,125843,7,21,0.3333333333333333
Test,127020,11,26,0.4230769230769231
Test,15266,3,36,0.0833333333333333
Control,117546,9,51,0.1764705882352941
Control,18264,8,39,0.2051282051282051
Test,112308,12,27,0.4444444444444444
Control,17980,27,115,0.2347826086956521
Test,131345,16,136,0.1176470588235294
Control,26011,32,146,0.2191780821917808
Test,112042,50,171,0.2923976608187134
Test,24111,22,78,0.282051282051282
Control,17808,22,110,0.2
Test,32576,27,72,0.375
Control,22156,15,71,0.2112676056338028
Control,113887,7,47,0.1489361702127659
Test,19841,2,28,0.0714285714285714
Control,113929,10,53,0.1886792452830188
Control,21792,15,107,0.1401869158878504
Control,29775,9,65,0.1384615384615384
Control,133376,2,10,0.2
Test,20013,6,70,0.0857142857142857
Test,28482,13,75,0.1733333333333333
Control,114341,6,30,0.2
Test,115437,18,40,0.45
Control,4116,8,56,0.1428571428571428
Control,129781,7,63,0.1111111111111111
Control,129607,10,93,0.1075268817204301
Control,12667,5,25,0.2
Control,121640,6,15,0.4
Test,2685,8,70,0.1142857142857142
Test,123036,9,29,0.3103448275862069
Control,129827,46,135,0.3407407407407407
Control,132904,17,92,0.1847826086956521
Control,23482,26,114,0.2280701754385964
Control,31665,11,58,0.1896551724137931
Control,31179,22,115,0.1913043478260869
Test,139145,2,19,0.1052631578947368
Test,139067,10,53,0.1886792452830188
Control,132576,8,45,0.1777777777777777
Control,22898,33,79,0.4177215189873418
Control,30895,22,106,0.2075471698113207
Test,25360,3,18,0.1666666666666666
Test,17023,4,18,0.2222222222222222
Test,33501,13,68,0.1911764705882352
Control,16353,15,53,0.2830188679245283
Test,126644,9,28,0.3214285714285714
Test,33547,6,59,0.1016949152542373
Control,15615,10,30,0.3333333333333333
Control,128679,16,44,0.3636363636363636
Test,126232,7,63,0.1111111111111111
Test,117879,4,45,0.0888888888888888
Test,32789,26,163,0.1595092024539877
Control,30880,19,110,0.1727272727272727
Control,111516,8,75,0.1066666666666666
Control,22909,24,47,0.5106382978723404
Test,138832,5,61,0.081967213114754
Test,17318,10,88,0.1136363636363636
Control,22553,39,110,0.3545454545454545
Test,139060,20,50,0.4
Test,25211,1,25,0.04
Control,31500,5,27,0.1851851851851851
Test,138574,10,99,0.101010101010101
Test,109373,1,5,0.2
Test,24755,6,59,0.1016949152542373
Test,16860,8,102,0.0784313725490196
Control,110640,4,15,0.2666666666666666
Control,31678,9,76,0.1184210526315789
Test,24933,23,73,0.3150684931506849
Test,16568,11,110,0.1
Control,23303,29,119,0.2436974789915966
Control,111078,8,45,0.1777777777777777
Test,9881,5,45,0.1111111111111111
Test,2038,5,53,0.0943396226415094
Test,32936,4,35,0.1142857142857142
Control,7469,3,12,0.25
Test,33228,5,32,0.15625
Control,128894,28,120,0.2333333333333333
Control,8023,12,43,0.2790697674418604
Control,128260,13,64,0.203125
Control,128210,12,75,0.16
Control,7731,9,25,0.36
Test,9443,7,35,0.2
Test,136038,8,72,0.1111111111111111
Control,133337,8,51,0.1568627450980392
Control,133227,4,28,0.1428571428571428
Test,28201,5,61,0.081967213114754
Control,29938,23,198,0.1161616161616161
Control,114556,7,81,0.0864197530864197
Test,107715,3,31,0.0967741935483871
Test,28493,35,87,0.4022988505747126
Control,133391,23,141,0.1631205673758865
Control,114100,12,67,0.1791044776119403
Control,134087,10,22,0.4545454545454545
Test,27873,1,15,0.0666666666666666
Control,30558,4,28,0.1428571428571428
Test,115022,5,35,0.1428571428571428
Test,115196,23,82,0.2804878048780488
Control,129786,25,126,0.1984126984126984
Test,114730,29,105,0.2761904761904762
Test,10243,10,36,0.2777777777777778
Control,125514,17,146,0.1164383561643835
Test,119116,2,16,0.125
Control,8352,10,35,0.2857142857142857
Control,125268,14,108,0.1296296296296296
Test,127887,33,109,0.3027522935779816
Test,119378,2,14,0.1428571428571428
Control,8972,11,57,0.1929824561403508
Test,32591,7,51,0.1372549019607843
Test,111731,3,32,0.09375
Test,131940,27,85,0.3176470588235294
Test,24566,25,74,0.3378378378378378
Control,137435,15,62,0.2419354838709677
Test,132054,15,127,0.1181102362204724
Control,110106,28,80,0.35
Control,109778,4,33,0.1212121212121212
Control,26606,4,48,0.0833333333333333
Test,23870,12,104,0.1153846153846153
Test,139459,2,16,0.125
Control,26250,18,96,0.1875
Control,138181,13,46,0.2826086956521739
Test,130161,13,129,0.1007751937984496
Test,14157,2,35,0.0571428571428571
Control,3147,33,102,0.3235294117647059
Test,131037,18,173,0.1040462427745664
Control,116159,3,14,0.2142857142857142
Test,122368,8,73,0.1095890410958904
Control,124340,12,50,0.24
Control,124166,17,86,0.1976744186046511
Test,122838,30,90,0.3333333333333333
Test,21412,12,147,0.0816326530612244
Control,18601,18,78,0.2307692307692307
Control,27078,11,42,0.2619047619047619
Test,113143,5,48,0.1041666666666666
Test,21106,11,102,0.1078431372549019
Test,134738,34,155,0.2193548387096774
Control,26640,12,40,0.3
Control,18815,10,46,0.217391304347826
Control,19041,3,27,0.1111111111111111
Test,134654,4,69,0.0579710144927536
Control,119282,13,62,0.2096774193548387
Control,119104,12,52,0.2307692307692307
Control,127023,6,25,0.24
Control,15265,16,77,0.2077922077922078
Control,7082,8,46,0.1739130434782608
Test,117217,1,18,0.0555555555555555
Control,119532,5,33,0.1515151515151515
Test,9138,10,28,0.3571428571428571
Control,127573,0,7,0.0
Test,125418,1,15,0.0666666666666666
Test,26008,3,41,0.073170731707317
Control,32295,15,66,0.2272727272727272
Test,25898,17,52,0.3269230769230769
Control,139783,21,61,0.3442622950819672
Control,131596,30,126,0.238095238095238
Control,24222,11,111,0.0990990990990991
Control,131774,15,80,0.1875
Test,17811,8,17,0.4705882352941176
Test,138185,18,52,0.3461538461538461
Test,110010,4,9,0.4444444444444444
Control,139691,13,55,0.2363636363636363
Control,112311,7,49,0.1428571428571428
Test,109676,6,60,0.1
Test,18061,5,78,0.0641025641025641
Control,131346,28,135,0.2074074074074074
Control,139471,27,95,0.2842105263157894
Control,139389,6,17,0.3529411764705882
Test,124582,21,62,0.3387096774193548
Test,116681,3,8,0.375
Control,121974,3,10,0.3
Test,3317,2,20,0.1
Test,116255,4,78,0.0512820512820512
Control,14323,1,5,0.2
Control,130741,10,70,0.1428571428571428
Control,13627,9,33,0.2727272727272727
Test,12114,4,49,0.0816326530612244
Test,3727,10,96,0.1041666666666666
Control,131025,21,90,0.2333333333333333
Control,13407,20,69,0.2898550724637681
Test,26798,9,23,0.391304347826087
Control,29457,5,28,0.1785714285714285
Test,27082,6,21,0.2857142857142857
Test,18597,11,128,0.0859375
Control,135048,7,26,0.2692307692307692
Test,18455,9,26,0.3461538461538461
Control,134970,29,101,0.2871287128712871
Control,29383,11,45,0.2444444444444444
Control,28861,8,43,0.1860465116279069
Control,134464,38,137,0.2773722627737226
Test,137115,13,108,0.1203703703703703
Control,29145,28,92,0.3043478260869565
Control,134294,15,89,0.1685393258426966
Control,139146,20,72,0.2777777777777778
Test,30892,18,159,0.1132075471698113
Test,111394,5,12,0.4166666666666667
Control,138278,7,38,0.1842105263157894
Test,132907,3,29,0.1034482758620689
Test,110652,12,34,0.3529411764705882
Control,16738,7,53,0.1320754716981132
Test,128882,8,55,0.1454545454545454
Control,117876,28,126,0.2222222222222222
Control,9767,10,57,0.175438596491228
Control,117958,31,164,0.1890243902439024
Test,120241,9,47,0.1914893617021276
Test,7743,17,156,0.1089743589743589
Control,118744,21,84,0.25
Test,8169,4,11,0.3636363636363636
Test,15924,12,24,0.5
Control,1252,11,53,0.2075471698113207
Control,28659,24,81,0.2962962962962963
Control,20014,4,18,0.2222222222222222
Test,22159,4,12,0.3333333333333333
Test,22077,38,77,0.4935064935064935
Control,19842,17,73,0.2328767123287671
Control,135284,26,121,0.2148760330578512
Control,135366,15,72,0.2083333333333333
Test,22507,16,43,0.3720930232558139
Control,108213,5,51,0.0980392156862745
Test,4119,3,9,0.3333333333333333
Control,11025,5,29,0.1724137931034483
Control,123039,5,36,0.1388888888888889
Test,121423,4,47,0.0851063829787234
Test,120885,6,69,0.0869565217391304
Control,123479,5,27,0.1851851851851851
Control,115292,8,44,0.1818181818181818
Control,2400,19,77,0.2467532467532467
Test,4831,14,50,0.28
Test,13232,16,43,0.3720930232558139
Test,121169,5,13,0.3846153846153846
Control,108218,14,91,0.1538461538461538
Test,29991,5,49,0.1020408163265306
Test,133338,5,67,0.0746268656716417
Test,29937,8,72,0.1111111111111111
Control,20115,13,94,0.1382978723404255
Test,114637,6,58,0.1034482758620689
Test,5044,17,45,0.3777777777777777
Control,2755,3,29,0.1034482758620689
Test,4558,5,48,0.1041666666666666
Control,2673,11,30,0.3666666666666666
Test,12663,25,83,0.3012048192771084
Test,129785,34,93,0.3655913978494624
Test,23136,11,109,0.1009174311926605
Control,16863,35,144,0.2430555555555555
Control,24934,18,117,0.1538461538461538
Control,109288,14,85,0.1647058823529411
Control,138281,13,66,0.1969696969696969
Test,132446,6,67,0.0895522388059701
Test,22988,46,131,0.3511450381679389
Test,30883,3,36,0.0833333333333333
Control,17011,5,25,0.2
Test,22910,15,111,0.1351351351351351
Control,17317,8,53,0.1509433962264151
Control,126474,16,83,0.1927710843373494
Control,118629,2,7,0.2857142857142857
Test,120076,4,18,0.2222222222222222
Test,120254,5,13,0.3846153846153846
Test,128537,8,87,0.0919540229885057
Test,15767,8,23,0.3478260869565217
Control,126374,26,133,0.1954887218045112
Control,126228,8,32,0.25
Test,120772,6,76,0.0789473684210526
Test,15425,6,59,0.1016949152542373
Control,33231,23,98,0.2346938775510204
Control,126146,11,70,0.1571428571428571
Test,7580,26,71,0.3661971830985915
Test,15603,19,158,0.120253164556962
Control,122727,12,69,0.1739130434782608
Test,11833,1,13,0.0769230769230769
Test,124165,3,37,0.081081081081081
Control,5211,2,10,0.2
Test,124877,36,86,0.4186046511627907
Control,130162,27,100,0.27
Test,124443,3,38,0.0789473684210526
Control,130326,12,70,0.1714285714285714
Control,6135,13,100,0.13
Test,3144,1,7,0.1428571428571428
Test,116678,17,51,0.3333333333333333
Control,134297,12,31,0.3870967741935484
Control,29028,18,115,0.1565217391304348
Control,20491,11,48,0.2291666666666666
Test,27355,4,34,0.1176470588235294
Control,29142,21,110,0.1909090909090909
Test,27241,5,13,0.3846153846153846
Control,28672,9,55,0.1636363636363636
Test,27077,10,35,0.2857142857142857
Control,134883,9,70,0.1285714285714285
Test,26785,2,25,0.08
Control,29612,16,57,0.2807017543859649
Test,117230,7,67,0.1044776119402985
Test,8975,1,20,0.05
Control,15278,15,63,0.238095238095238
Test,382,6,71,0.0845070422535211
Test,125855,14,70,0.2
Control,112494,4,27,0.1481481481481481
Control,131357,17,113,0.1504424778761062
Control,23869,2,12,0.1666666666666666
Test,26249,59,144,0.4097222222222222
Test,18406,13,36,0.3611111111111111
Control,139684,1,14,0.0714285714285714
Control,112138,6,17,0.3529411764705882
Control,24099,16,84,0.1904761904761904
Test,110543,3,56,0.0535714285714285
Test,17710,7,74,0.0945945945945946
Test,17482,17,43,0.3953488372093023
Test,123229,22,76,0.2894736842105263
Test,3004,10,13,0.7692307692307693
Control,121741,5,39,0.1282051282051282
Test,123375,7,64,0.109375
Control,121435,15,103,0.145631067961165
Control,12474,6,36,0.1666666666666666
Control,121577,11,75,0.1466666666666666
Test,122937,14,45,0.3111111111111111
Test,123687,17,53,0.320754716981132
Test,135706,6,85,0.0705882352941176
Control,29930,28,123,0.2276422764227642
Control,21893,10,84,0.119047619047619
Test,136140,6,75,0.08
Control,114176,9,32,0.28125
Control,30012,14,54,0.2592592592592592
Control,30534,29,172,0.1686046511627907
Control,113864,4,14,0.2857142857142857
Control,134111,16,61,0.2622950819672131
Control,30352,47,141,0.3333333333333333
Test,19520,6,75,0.08
Test,135378,12,132,0.0909090909090909
Control,128870,27,132,0.2045454545454545
Control,7559,9,27,0.3333333333333333
Control,7477,3,19,0.1578947368421052
Control,128980,20,92,0.217391304347826
Test,117856,30,84,0.3571428571428571
Test,126397,14,59,0.2372881355932203
Test,33482,5,18,0.2777777777777778
Control,7833,5,12,0.4166666666666667
Test,33400,42,115,0.3652173913043478
Test,9289,4,56,0.0714285714285714
Test,1090,27,59,0.4576271186440678
Control,128284,6,30,0.2
Control,128430,16,72,0.2222222222222222
Test,118654,7,69,0.1014492753623188
Test,109037,8,13,0.6153846153846154
Control,132129,22,98,0.2244897959183673
Test,139166,15,129,0.1162790697674418
Control,22707,6,28,0.2142857142857142
Test,17342,2,17,0.1176470588235294
Control,132599,20,73,0.273972602739726
Test,17114,16,143,0.1118881118881118
Control,22999,16,107,0.1495327102803738
Test,139002,8,14,0.5714285714285714
Test,16544,2,33,0.0606060606060606
Test,138368,66,198,0.3333333333333333
Test,24601,16,138,0.1159420289855072
Test,109463,1,10,0.1
Control,132841,10,58,0.1724137931034483
Control,31508,14,109,0.128440366972477
Control,136793,30,132,0.2272727272727272
Test,113447,1,14,0.0714285714285714
Test,134192,29,175,0.1657142857142857
Control,137103,28,136,0.2058823529411764
Control,116701,3,31,0.0967741935483871
Test,122064,22,67,0.3283582089552239
Control,124772,4,14,0.2857142857142857
Test,130267,7,95,0.0736842105263157
Test,130721,1,29,0.0344827586206896
Control,124332,20,71,0.2816901408450704
Control,3917,7,29,0.2413793103448276
Control,11810,3,17,0.1764705882352941
Test,122392,8,84,0.0952380952380952
Control,3739,11,56,0.1964285714285714
Test,131013,9,100,0.09
Test,132046,54,184,0.2934782608695652
Test,111887,22,52,0.4230769230769231
Control,110256,15,79,0.189873417721519
Control,110548,3,39,0.0769230769230769
Test,131608,31,89,0.348314606741573
Control,25690,2,21,0.0952380952380952
Test,111833,1,12,0.0833333333333333
Test,131754,22,78,0.282051282051282
Control,18255,7,26,0.2692307692307692
Control,109998,32,100,0.32
Control,109852,22,87,0.2528735632183908
Test,23618,3,48,0.0625
Test,112291,17,43,0.3953488372093023
Control,137739,19,82,0.2317073170731707
Test,131508,17,144,0.1180555555555555
Test,31995,1,10,0.1
Control,117483,16,68,0.2352941176470588
Control,117647,3,27,0.1111111111111111
Test,127469,2,18,0.1111111111111111
Test,119598,9,32,0.28125
Test,23963,10,25,0.4
Control,109765,18,63,0.2857142857142857
Test,23629,12,108,0.1111111111111111
Test,112300,38,67,0.5671641791044776
Control,18418,11,44,0.25
Control,26159,50,184,0.2717391304347826
Test,32144,20,155,0.1290322580645161
Test,32600,15,85,0.1764705882352941
Control,137640,43,188,0.2287234042553191
Test,131607,10,35,0.2857142857142857
Control,25685,5,38,0.131578947368421
Control,25905,15,71,0.2112676056338028
Control,25987,22,131,0.1679389312977099
Test,132033,35,119,0.2941176470588235
Test,6603,9,28,0.3214285714285714
Test,127786,15,140,0.1071428571428571
Test,119365,3,33,0.0909090909090909
Test,14956,2,19,0.1052631578947368
Control,117554,17,77,0.2207792207792207
Test,127028,1,18,0.0555555555555555
Control,117476,4,21,0.1904761904761904
Control,27343,16,67,0.2388059701492537
Test,113406,9,20,0.45
Control,137088,6,60,0.1
Test,29404,13,197,0.065989847715736
Control,136350,26,157,0.1656050955414012
Control,26979,24,63,0.3809523809523809
Test,21093,23,66,0.3484848484848485
Test,134903,11,100,0.11
Control,26805,13,48,0.2708333333333333
Test,134725,13,53,0.2452830188679245
Test,21207,2,27,0.074074074074074
Test,122533,9,83,0.108433734939759
Control,124103,5,40,0.125
Test,122391,15,108,0.1388888888888889
